feature_1,feature_2,feature_3,target
1.819281304952711231e-01,8.617856210135173001e-01,9.461154621336327342e-01,-1.034118977973951803e-01
3.733093162797529452e-01,2.707446731435537712e-01,6.439995432390157593e-01,1.025511867932760834e+00
4.087341710980963994e-01,2.538635566034486146e-02,1.561525973661903599e-01,1.235394280887804896e+00
7.159722288473975293e-01,6.589239419101513562e-01,2.709599250348349031e-02,7.019246983220831515e-01
2.219721619329494411e-01,2.310747965880713961e-01,6.718927435987284147e-01,8.770343725300429050e-01
1.971053775436415467e-02,1.041085819845738447e-01,7.999160853731893672e-01,7.715627243357231491e-01
1.785446620543336138e-01,6.527461078518747017e-01,2.381827810467265216e-01,-4.730723274404302625e-01
9.944139275934515965e-02,2.431721909994540853e-01,7.222669318556591556e-01,5.497464942721238534e-01
8.556964681062857458e-01,8.302198645669915944e-01,3.971835296184548225e-01,1.021575784626150396e+00
6.680851365706461653e-01,2.049842954158209718e-01,2.931477302610132618e-01,1.482291055503811794e+00
8.963358185211197648e-01,1.300192351073603536e-02,8.550853085446807889e-02,2.276147988364926267e+00
2.078862551460273211e-01,2.653220387381971523e-02,1.814354350897973145e-01,5.016427548854460738e-01
5.830415609696921742e-01,4.214245505924979485e-01,8.926717110769748498e-01,1.450825928421530353e+00
8.174435617384409047e-01,3.418173516978759707e-01,2.594234334312924828e-01,1.755143756479982997e+00
3.796924081672669038e-01,5.902949425148077411e-01,2.680636408228762591e-01,1.356219933386988985e-01
6.241489078491340159e-01,4.094116521912404272e-01,5.520471808519802348e-01,1.432266332376694651e+00
4.361265291353166873e-01,2.944657595419176710e-01,9.484533069621566836e-01,1.473273701684721271e+00
7.636057941597608201e-01,1.401131757664525468e-01,8.684679758979128028e-01,2.637558671106465802e+00
4.874311982495136419e-01,8.945522268940914179e-01,7.998552559473152135e-01,4.701426688140169508e-01
4.252135044692334498e-01,2.246930832011739820e-02,2.686773593849460795e-01,1.378067367503266860e+00
5.416342146608669195e-01,6.334782198261472708e-01,2.578876854332022850e-01,5.494599461503537619e-01
1.393560740728241321e-01,8.349302367992991192e-01,9.844021807035521210e-01,-1.538899046357439793e-01
5.256901823026858267e-01,1.716792858483034978e-01,2.723073265193689529e-01,1.383920567893362152e+00
1.839067654746673330e-02,9.142988065604990000e-01,1.177510828901411344e-01,-1.335475558596527890e+00
5.765164755142535569e-01,2.740552206872060026e-01,5.541780025157934109e-01,1.495163877177340561e+00
6.514203883518642213e-01,8.297418037072016306e-01,2.064212717606032088e-01,4.243345157549324176e-01
1.099582865848047764e-02,1.368856300688072736e-01,9.000186418481050943e-01,6.586237093755650251e-01
8.738900775625152439e-01,5.974131021703082967e-01,6.005168604336533766e-01,1.642450742661063501e+00
6.650366745462554796e-01,1.753712786234495891e-01,9.144119459249597792e-01,2.116051317424368694e+00
4.187705248920731149e-01,3.831385282494974565e-01,5.189177052828375380e-01,1.005157342197884107e+00
4.696596677505504580e-02,1.662833687560794083e-01,7.380336164263704424e-01,6.854048112220358924e-01
8.279866792512646789e-02,6.031521094663881977e-01,2.453491096813209538e-01,-6.904359634078716113e-01
3.892956140419765454e-01,2.886937367706998714e-01,3.556727164649491346e-01,7.356656841692353899e-01
7.190459051842454929e-01,2.971217156231750200e-01,5.664046402968971883e-01,1.916524304618838048e+00
4.760504021990996648e-01,6.636711653626481411e-01,9.368297393247579929e-01,9.583837890877692223e-01
7.325720972102502948e-01,2.149403785907567643e-01,3.118313506128467250e-02,1.561739231508587844e+00
2.622640442998250832e-01,5.950779307002548313e-01,5.142581348425034893e-02,-2.200290098197394961e-01
4.963662472012363436e-01,5.968428489168892126e-01,3.342438908169608203e-01,5.030290604052363168e-01
7.709122037458219223e-01,1.065982531337718031e-01,7.513778173580876185e-02,1.846684475098389289e+00
7.281887562036033490e-01,4.954913162061984622e-01,6.884023964277360408e-01,1.622918024813242655e+00
4.348273386037462274e-01,2.464020332391068102e-01,8.191023176741997203e-01,1.319527815885117583e+00
7.994158789689792544e-01,6.946964708544267619e-01,2.721451372299626970e-01,1.093995414798459409e+00
5.902306668690870950e-01,3.609738969400267949e-01,9.158207332663415023e-02,1.068115977983609799e+00
9.173135754622427918e-01,1.368186309189614036e-01,9.502373538208024328e-01,2.882492560647758495e+00
4.460057729579557373e-01,1.851329288386196481e-01,5.419009473783581443e-01,1.303256230883851785e+00
8.729458358764082826e-01,7.322248864095611820e-01,8.065611478614497232e-01,1.684158207471156965e+00
6.587833667107173552e-01,6.922765645178524663e-01,8.491956515653192872e-01,1.205897888461704648e+00
2.496680088591859414e-01,4.894249636431404760e-01,2.212094418196022261e-01,5.892620536170387058e-02
9.876680079966470016e-01,9.440593396866132636e-01,3.942681136850589851e-02,8.317467096305317664e-01
7.055751725156884646e-01,9.252483174156658219e-01,1.805753451273335308e-01,4.867981541667827927e-01
5.679452305526294653e-01,9.154882975880418439e-01,3.394597858579884164e-02,-4.329509262765386668e-02
6.974202672468399200e-01,2.973490073725507665e-01,9.243961953765303941e-01,1.976337071355351194e+00
9.710582451653677616e-01,9.442664891134339156e-01,4.742142166574637718e-01,1.418986344900924568e+00
8.620426509893134304e-01,8.445493985350703836e-01,3.191004732432556334e-01,1.023373222008753691e+00
8.289154741506773449e-01,3.700763471549262107e-02,5.962698784820530395e-01,2.473723845270698440e+00
2.300088372877030496e-01,1.205668857772788094e-01,7.695320162920915585e-02,5.497717213632909994e-01
6.962887758781397540e-01,3.398749637680661406e-01,7.247667715287614554e-01,1.864691747610324635e+00
6.535634079894236947e-02,3.152903378306103344e-01,5.394912923753372169e-01,-6.425652960028195582e-02
7.907231648389635437e-01,3.187525029320699144e-01,6.258913764370090949e-01,1.945664864181812836e+00
8.859777482361871348e-01,6.158631881823045662e-01,2.329594747536337662e-01,1.405550211680974826e+00
2.440078155653802039e-02,8.700988739009298811e-01,2.126941085038713819e-02,-1.614980329739153175e+00
8.747016726841994050e-01,5.289371340272119859e-01,9.390676985128961762e-01,2.141228991064584086e+00
7.987832357736653899e-01,9.979341105333374706e-01,3.507118154517101516e-01,6.319086727045549745e-01
7.671882889311268938e-01,4.019309136092421575e-01,4.798756203039088453e-01,1.548227039228041502e+00
6.275054632183700853e-01,8.736771141863387546e-01,9.840834691992951244e-01,9.962521748345113393e-01
7.682734138645181954e-01,4.177667821673337611e-01,4.213570022770701806e-01,1.590447690938694425e+00
7.375823015888914869e-01,2.387771457683023346e-01,1.104741131313946578e-01,1.418331897395868513e+00
3.546221576407765363e-01,2.872389916540817323e-01,2.963081204559900872e-01,7.568824713866760812e-01
2.336077510499099397e-01,4.209318963636188293e-02,1.787393473341380989e-02,6.123328759798125631e-01
9.877223897360315474e-01,4.277731337358623431e-01,3.843266471596816780e-01,2.059011920747590541e+00
6.796472826930698430e-01,2.182538878650641667e-01,9.499611839502253297e-01,2.163193530578086055e+00
7.863450144155520460e-01,8.941100231225951323e-02,4.175807757849283597e-01,2.262312924074008968e+00
8.791183075621646914e-01,9.447320222914102894e-01,4.674015112498697277e-01,9.923463768237162919e-01
6.134113892107077026e-01,1.670339460920752250e-01,9.911686261369765383e-01,1.948531708141505003e+00
2.316717013834433958e-01,9.427317741351256553e-01,6.496466489923684584e-01,-3.900891227379807424e-01
6.077367948788591212e-01,5.126885110165085857e-01,2.306698117177586882e-01,7.740484169412152893e-01
1.765280320055082619e-01,2.204862090701753541e-01,1.864382621442545185e-01,1.953036550825422435e-01
7.795844735667533110e-01,3.501252591667300962e-01,5.784267656339636687e-02,1.551593709035646640e+00
9.691026301408113275e-01,8.837858849634256941e-01,9.277522831952129678e-01,1.741899778389016662e+00
9.949078226464352914e-01,1.738952492194872912e-01,3.962420189026587547e-01,2.548438943542739921e+00
7.582384757040913081e-01,6.960206180537922283e-01,1.538959063398550597e-01,9.018341818210107164e-01
8.158331249906177751e-01,2.244405718366606628e-01,2.238176148226230788e-01,1.910003088081985378e+00
5.369744228934135721e-01,5.929399348417031534e-01,5.800862078378111741e-01,7.645959783188902570e-01
9.148683739775487211e-02,8.774608626303803671e-01,2.656000425887060645e-01,-1.029956186200861268e+00
1.295149212828041740e-01,8.887480798689771921e-01,9.556514982297533711e-01,-3.233828313708899671e-01
8.621276172654506187e-01,8.095160747248780764e-01,6.552419806390217261e-01,1.396062188369336043e+00
5.508573706091393074e-01,8.698675991141013863e-02,4.084532130706987063e-01,1.625796020528741836e+00
3.726885170123139801e-01,2.597537837603262068e-01,7.234201136885849426e-01,1.399962085335702655e+00
4.958757350787708074e-01,8.104621590764793382e-02,2.201832019498113358e-01,1.182489675350031355e+00
6.832587636595959246e-01,7.613085949030018451e-02,8.512069140487686925e-01,2.442819832679167025e+00
4.951465270139743247e-01,4.805865773266480012e-01,5.924077846595176000e-01,1.072373722856506006e+00
8.246809659251491675e-01,3.478092079021930516e-01,6.780161525590635563e-01,2.129919696074654478e+00
5.657319639957910651e-01,2.670282701694213223e-01,8.786299863551579881e-01,1.686117298933796027e+00
7.974260216069281038e-01,6.584518346584254944e-01,8.505817290942419007e-01,1.806187294309577140e+00
8.672942009598023638e-01,7.083629767150347867e-01,8.370133283636720378e-01,1.498132151037231852e+00
6.974714616692836433e-01,6.801407717603004111e-01,6.186113782151843044e-01,1.075862912852581621e+00
7.527166395576412317e-01,1.586051052930737004e-01,8.808707591989284325e-01,2.522114822897194575e+00
8.718435277452319943e-01,2.924728303455914613e-02,8.258167505647626694e-01,2.836112353370364492e+00
1.288698674734451988e-01,3.351188542591418962e-01,7.435082562916077720e-01,5.812764995855373984e-01
1.607598960483082040e-01,8.179670241190621915e-01,8.321341779577419162e-01,-3.909039151875075002e-01
5.074677337608362038e-01,6.385871716833579903e-03,2.870381331749127796e-01,1.404937482946094107e+00
6.169269183757422059e-01,9.811861780274234723e-01,6.318135270166683748e-01,3.897691505950397484e-01
2.598035810641597942e-01,6.340057030996113507e-01,5.399853797158554736e-01,9.942602688898308227e-02
7.798453951511435944e-01,1.069806388269584074e-01,7.610279025020280086e-01,2.430469499085852636e+00
5.412665786761102771e-01,9.629920038589946385e-01,3.418721660386860872e-01,-2.527493569143973717e-02
6.326218931339481211e-01,9.320281055100174683e-01,1.025097279906792558e-01,2.314053517693042961e-01
9.372284872364511354e-01,6.878857223008133515e-01,6.783705910517190407e-02,1.386063340913314734e+00
3.009635669468162522e-01,7.081720886452815833e-01,6.735060146877169807e-02,-4.323060685787990520e-01
5.821704601762732745e-01,3.458830569529567356e-01,6.209155177674771098e-01,1.255272138878420041e+00
4.574203381251285006e-02,8.715368061523762755e-01,9.734889691773969123e-01,-7.068657965868383464e-01
9.688778552856914805e-01,7.496518317429247125e-01,1.300862401306319693e-01,1.288793151846861385e+00
7.582631959290225820e-01,2.458691645880151100e-02,2.212355152899725397e-02,1.939366990440571259e+00
3.236102191495412450e-01,4.886431904046657504e-01,7.704074178077932045e-01,6.779985787707898393e-01
6.832953766065051893e-01,4.459027063767483368e-01,2.736266662816658757e-01,1.189377029621214277e+00
9.971245001577111466e-01,4.261813022359729475e-01,4.513870243296754792e-01,2.094097097020423348e+00
1.636238211916691832e-01,7.948095487499293732e-01,6.936822257814886372e-01,-2.523046973009833716e-01
2.207696127887603943e-01,8.238104561584269625e-02,6.804993020747130972e-01,1.192144164182101340e+00
6.545112142811352340e-01,2.732595269982093233e-01,9.508635622504103546e-01,1.805826278097696136e+00
1.510578917809002331e-01,4.323348010426019128e-01,9.436159201675988761e-01,4.841797769518948469e-01
4.197273169261223069e-01,6.385259476640855469e-01,3.975943979627942770e-01,2.246243045115152159e-01
2.742152023486700285e-01,9.839776479598282277e-01,4.093340063150430197e-01,-7.678699893818792255e-01
8.940992036791344244e-01,2.299546058910861834e-01,2.131047040250833025e-01,1.923121825727122980e+00
3.113408288451136041e-02,6.516668253758850504e-01,3.685263437237611406e-01,-6.603574010079006351e-01
8.643582498396370495e-01,4.732099066915571584e-01,9.681934279147217381e-01,2.268309088105811888e+00
1.855255157031211466e-01,8.686231679556107865e-01,7.765968527917417319e-01,-1.678796526366877484e-01
7.709218446440520012e-01,8.447832281168876634e-01,7.610239909429988847e-01,1.176972870374666247e+00
6.262203216314153886e-01,1.312448776823875729e-01,3.252617949125191643e-02,1.195885910573648347e+00
9.208478478156868485e-01,6.166503145207380410e-01,7.965372909761763154e-01,1.946880692494924014e+00
4.815223515125500731e-01,1.173081889623944774e-01,1.251857922025504388e-01,9.784112633060215725e-01
6.855652872289713651e-01,4.303058948994626931e-01,2.005247267003367195e-01,1.042185862131444374e+00
4.915945467414368775e-01,6.420893707513408710e-02,5.819714019143987782e-01,1.701661341389472559e+00
2.689934044350976716e-01,7.975591006371881564e-01,3.103619589235737664e-01,-3.846231064048171722e-01
4.552201490818011953e-01,1.162053990810063553e-02,7.244688779455887850e-02,1.242254213419368147e+00
3.924935564066848181e-01,4.799388347171235081e-01,6.000205481193037205e-01,6.696070805778027157e-01
2.916625787093032329e-01,6.949818861265425474e-01,8.601223971892045794e-01,4.008503541709556584e-01
7.798509888933498058e-01,3.961882534835714509e-02,4.805069472578289425e-01,2.273391431844202337e+00
1.049301784181748687e-01,2.420450158625274684e-01,9.866625932671464483e-01,8.505135362937971122e-01
1.424955429015132280e-01,4.988881534513560645e-01,6.181557343181190989e-01,9.893305121993919982e-02
7.024649705441039504e-01,5.596486834869141003e-01,9.770847419183659177e-03,7.928537400613094865e-01
3.264613082439918879e-01,5.177116433847114285e-01,8.786649914483335433e-02,3.633263050392998572e-02
3.506269312091807588e-01,3.320310879136656457e-02,7.857849715502074339e-02,8.890566204196556077e-01
3.969232762015960647e-01,1.327157540430603522e-01,5.675408482615581507e-01,1.437088823597482135e+00
6.894649691372657374e-01,8.005866991090828666e-01,2.001502442448100938e-01,5.673440164359313531e-01
1.674825822590697566e-01,1.045678403344002527e-01,6.364302495436366947e-01,8.135670844290161519e-01
7.064757264869011566e-01,3.158614482564203740e-02,9.362122462436898163e-01,2.531234805927902620e+00
5.197128365147241080e-02,5.412963353010704637e-01,7.090605194509164155e-01,-6.780267145281275443e-02
8.709691237460855939e-01,7.140869321324277985e-01,8.017280830697918192e-01,1.755821633408249927e+00
3.394501925428060618e-01,8.148251137465122307e-01,8.011484638467514241e-02,-4.918580132971107632e-01
8.948166560605276265e-01,5.475923761537362378e-01,8.172977699624937031e-01,1.926138442193930711e+00
4.523182845183001399e-01,6.435776951965249681e-01,5.264026609361132092e-01,4.202792104663244377e-01
7.315895217553318730e-01,8.162998203058957625e-02,6.035208399056379847e-02,1.726103456573615080e+00
2.471032340101464442e-01,1.595446801131883419e-01,8.717835665922016863e-01,1.266030089377835566e+00
2.192139873580443155e-01,9.758652558191313053e-01,3.368957917711068450e-01,-8.327474168281076006e-01
1.821179156886992834e-01,7.896985071424791336e-01,6.587077755008761137e-01,-3.537680359662341290e-01
4.981957164531389814e-01,5.553635509376312340e-01,7.192017782722638364e-01,7.725809236590471807e-01
2.284547413312987274e-01,9.963339160567419306e-01,9.747931621467831320e-01,-9.396281447587995217e-02
6.503256863469368820e-01,1.995424509291451320e-01,6.802282424312913189e-01,1.955700282074103624e+00
7.219840897917584321e-02,3.065250220580606477e-02,2.576828885112136813e-01,4.399023653587473826e-01
4.626229567393163045e-01,8.682725054083805238e-01,7.271690697663080183e-01,4.311151006366585881e-01
7.427065211999810401e-01,4.254933344480753554e-01,3.459349925469629161e-01,1.428296104854594795e+00
